person_id,full_name,is_pep,is_sanctioned,risk_level,confidence_score,primary_source,political_party,constituency,county,position_title,institution_name,profile_url,source_url,entity_status
735,Hon Justice Ben Mark Ekhubi,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-ben-mark-ekhubi/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
736,Hon Justice Josphat Ngeria Kuyioni,True,False,LOW,97.0,Environment and Land Court,,,,Judge,Environment and Land Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-josphat-ngeria-kuyioni/,https://judiciary.go.ke/environment-and-land-court-judges/,ACTIVE
737,"Hon. Justice Martha Koome, EGH",True,False,LOW,97.0,Supreme Court,,,,Chief Justice and President,Supreme Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-martha-koome-egh/,https://judiciary.go.ke/supreme-court-judges/,ACTIVE
738,"Hon. Justice Philomena Mbete Mwilu, EGH",True,False,LOW,97.0,Supreme Court,,,,Deputy Chief Justice and Vice President,Supreme Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-philomena-mbete-mwilu/,https://judiciary.go.ke/supreme-court-judges/,ACTIVE
739,"Hon. Justice (Dr.) Smokin Wanjala, CBS",True,False,LOW,97.0,Supreme Court,,,,Judge,Supreme Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-dr-smokin-wanjala/,https://judiciary.go.ke/supreme-court-judges/,ACTIVE
740,"Hon. Lady Justice Njoki Ndungu, CBS",True,False,LOW,97.0,Supreme Court,,,,Judge,Supreme Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-njoki-ndungu/,https://judiciary.go.ke/supreme-court-judges/,ACTIVE
741,"Hon. Mr. Justice Isaac Lenaola, CBS",True,False,LOW,97.0,Supreme Court,,,,Judge,Supreme Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-isaac-lenaola/,https://judiciary.go.ke/supreme-court-judges/,ACTIVE
742,"Hon. Mr. Justice William Ouko, CBS",True,False,LOW,97.0,Supreme Court,,,,Judge,Supreme Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-william-ouko/,https://judiciary.go.ke/supreme-court-judges/,ACTIVE
743,"Hon. Justice Mohamed Abdulahi Warsame, EBS",True,False,LOW,97.0,Supreme Court,,,,Judge,Supreme Court of Kenya,https://judiciary.go.ke/team_member/hon-justice-mohamed-abdulahi-warsame/,https://judiciary.go.ke/supreme-court-judges/,ACTIVE
744,Hon. Lady Justice Maureen Onyango,True,False,LOW,97.0,Employment and Labour Relations Court,,,,Judge,Employment and Labour Relations Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-maureen-onyango/,https://judiciary.go.ke/employment-and-labour-relations-court-judges/,ACTIVE
745,Hon. Lady Justice Monica Mbaru,True,False,LOW,97.0,Employment and Labour Relations Court,,,,Principal Judge,Employment and Labour Relations Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-monica-mbaru/,https://judiciary.go.ke/employment-and-labour-relations-court-judges/,ACTIVE
746,Hon. Mr. Justice DK Njagi Marete,True,False,LOW,97.0,Employment and Labour Relations Court,,,,Judge,Employment and Labour Relations Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-dk-njagi-marete/,https://judiciary.go.ke/employment-and-labour-relations-court-judges/,ACTIVE
747,Hon. Mr. Justice Abuodha Jorum Nelson,True,False,LOW,97.0,Employment and Labour Relations Court,,,,Judge,Employment and Labour Relations Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-abuodha-jorum-nelson/,https://judiciary.go.ke/employment-and-labour-relations-court-judges/,ACTIVE
748,Hon. Lady Justice Hellen Wasilwa,True,False,LOW,97.0,Employment and Labour Relations Court,,,,Judge,Employment and Labour Relations Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-hellen-wasilwa/,https://judiciary.go.ke/employment-and-labour-relations-court-judges/,ACTIVE
749,Hon. Mr. Justice James Rika,True,False,LOW,97.0,Employment and Labour Relations Court,,,,Judge,Employment and Labour Relations Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-james-rika/,https://judiciary.go.ke/employment-and-labour-relations-court-judges/,ACTIVE
750,Hon. Mr. Justice Onesmus Makau,True,False,LOW,97.0,Employment and Labour Relations Court,,,,Judge,Employment and Labour Relations Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-onesmus-makau/,https://judiciary.go.ke/employment-and-labour-relations-court-judges/,ACTIVE
751,Hon. Mr. Justice Nzioki Wa Makau,True,False,LOW,97.0,Employment and Labour Relations Court,,,,Judge,Employment and Labour Relations Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-nzioki-wa-makau/,https://judiciary.go.ke/employment-and-labour-relations-court-judges/,ACTIVE
752,Hon. Lady Justice Baari Christine Noontatua,True,False,LOW,97.0,Employment and Labour Relations Court,,,,Judge,Employment and Labour Relations Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-baari-christine-noontatua/,https://judiciary.go.ke/employment-and-labour-relations-court-judges/,ACTIVE
753,Hon. Mr. Justice Gakeri Jacob Kariuki,True,False,LOW,97.0,Employment and Labour Relations Court,,,,Judge,Employment and Labour Relations Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-gakeri-jacob-kariuki/,https://judiciary.go.ke/employment-and-labour-relations-court-judges/,ACTIVE
754,Hon. Lady Justice Keli Jemimah Wanza,True,False,LOW,97.0,Employment and Labour Relations Court,,,,Judge,Employment and Labour Relations Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-keli-jemimah-wanza/,https://judiciary.go.ke/employment-and-labour-relations-court-judges/,ACTIVE
755,Hon. Lady Justice Mwaure Ann Ngibuini,True,False,LOW,97.0,Employment and Labour Relations Court,,,,Judge,Employment and Labour Relations Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-mwaure-ann-ngibuini/,https://judiciary.go.ke/employment-and-labour-relations-court-judges/,ACTIVE
756,Hon. Mr. Justice Matanga Benard Odongo Manani,True,False,LOW,97.0,Employment and Labour Relations Court,,,,Judge,Employment and Labour Relations Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-matanga-benard-odongo-manani/,https://judiciary.go.ke/employment-and-labour-relations-court-judges/,ACTIVE
757,Hon. lady Justice Rutto Stella Chemtai,True,False,LOW,97.0,Employment and Labour Relations Court,,,,Judge,Employment and Labour Relations Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-rutto-stella-chemtai/,https://judiciary.go.ke/employment-and-labour-relations-court-judges/,ACTIVE
758,Hon. Mr. Justice Kebira Ocharo,True,False,LOW,97.0,Employment and Labour Relations Court,,,,Judge,Employment and Labour Relations Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-kebira-ocharo/,https://judiciary.go.ke/employment-and-labour-relations-court-judges/,ACTIVE
759,Hon. Lady Justice Kitiku Agnes Mueni-Nzei,True,False,LOW,97.0,Employment and Labour Relations Court,,,,Judge,Employment and Labour Relations Court of Kenya,https://judiciary.go.ke/team_member/hon-lady-justice-kitiku-agnes-mueni-nzei/,https://judiciary.go.ke/employment-and-labour-relations-court-judges/,ACTIVE
760,Hon. Mr. Justice Nderitu David Njagi,True,False,LOW,97.0,Employment and Labour Relations Court,,,,Judge,Employment and Labour Relations Court of Kenya,https://judiciary.go.ke/team_member/hon-mr-justice-nderitu-david-njagi/,https://judiciary.go.ke/employment-and-labour-relations-court-judges/,ACTIVE
761,H.E. Hon. AbdullSwamad Shariff Nassir,True,False,LOW,97.0,Governors,,,Mombasa,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
762,H.E Fatuma Mohamed Achani,True,False,LOW,97.0,Governors,,,Kwale,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
763,"H.E Gideon Maitha Mung’aro, OGW",True,False,LOW,97.0,Governors,,,Kilifi,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
764,H.E Maj. (Rtd) Dr. Dhadho Gaddae Godhana,True,False,LOW,97.0,Governors,,,Tana River,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
765,"H.E Issa Abdalla Timamy, EGH",True,False,LOW,97.0,Governors,,,Lamu,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
766,H.E  Dr. Andrew Mwadime,True,False,LOW,97.0,Governors,,,Taita-Taveta,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
767,"H.E Nathif Adam Jama, EGH",True,False,LOW,97.0,Governors,,,Garissa,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
768,"H.E FCPA Ahmed Abdullahi, EGH",True,False,LOW,97.0,Governors,,,Wajir,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
769,"H.E Mohamed Adan Khalif, EGH",True,False,LOW,97.0,Governors,,,Mandera,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
770,"H.E Mohamud Mohamed Ali, EGH",True,False,LOW,97.0,Governors,,,Marsabit,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
771,"H.E Abdi Ibrahim Hassan, EGH",True,False,LOW,97.0,Governors,,,Isiolo,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
772,H.E Isaac Mutuma M’ethingia,True,False,LOW,97.0,Governors,,,Meru,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
773,"H.E Hon. Muthomi Njuki, EGH",True,False,LOW,97.0,Governors,,,Tharaka-Nithi,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
774,"H.E Cecily Mutitu Mbarire, EGH, MGH",True,False,LOW,97.0,Governors,,,Embu,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
775,"H.E Dr. Julius Makau Malombe, EGH",True,False,LOW,97.0,Governors,,,Kitui,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
776,"H.E Wavinya Ndeti, EGH",True,False,LOW,97.0,Governors,,,Machakos,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
777,"H.E Mutula Kilonzo JR, CBS",True,False,LOW,97.0,Governors,,,Makueni,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
778,H.E Dr. Moses Ndirangu Kiarie Badilisha,True,False,LOW,97.0,Governors,,,Nyandarua,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
779,"H.E Dr. Edward Mutahi Kahiga, EGH",True,False,LOW,97.0,Governors,,,Nyeri,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
780,"H.E Anne Mumbi Waiguru, EGH, OGW",True,False,LOW,97.0,Governors,,,Kirinyaga,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
781,"H.E Dr. Irungu Kangata, CBS",True,False,LOW,97.0,Governors,,,Murang’a,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
782,"H.E Dr. Paul Kimani Wamatangi, EGH",True,False,LOW,97.0,Governors,,,Kiambu,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
783,H.E Jeremiah Ekamais Lomorukai,True,False,LOW,97.0,Governors,,,Turkana,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
784,"H.E Simon Kachapin Kitalei, EGH, CBS",True,False,LOW,97.0,Governors,,,West Pokot,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
785,H.E Jonathan Lelelit Lati,True,False,LOW,97.0,Governors,,,Samburu,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
786,H.E Hon. George Natembeya MBS,True,False,LOW,97.0,Governors,,,Trans Nzoia,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
787,"H.E Jonathan Bii, EGH",True,False,LOW,97.0,Governors,,,Uasin Gishu,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
788,H.E Wisley Rotich,True,False,LOW,97.0,Governors,,,Elgeyo-Marakwet,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
789,"H.E Stephen Kipyego Sang, EGH",True,False,LOW,97.0,Governors,,,Nandi,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
790,"H.E Benjamin Chesire Cheboi, EGH, EBS",True,False,LOW,97.0,Governors,,,Baringo,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
791,"H.E Joshua Wakahora Irungu, EGH",True,False,LOW,97.0,Governors,,,Laikipia,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
792,"H.E Susan Wakarura Kihika, EGH",True,False,LOW,97.0,Governors,,,Nakuru,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
793,H.E Patrick Keturet Ole Ntutu,True,False,LOW,97.0,Governors,,,Narok,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
794,"H.E Joseph Jama Ole Lenku, EGH",True,False,LOW,97.0,Governors,,,Kajiado,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
795,H.E Dr. Erick Kipkoech Mutai,True,False,LOW,97.0,Governors,,,Kericho,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
796,"H.E Hon. Prof. Hillary K Barchok, EGH",True,False,LOW,97.0,Governors,,,Bomet,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
797,"H.E FCPA Fernandes Barasa, OGW",True,False,LOW,97.0,Governors,,,Kakamega,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
798,"H.E Hon. Dr. Wilber Khasilwa Ottichilo, EGH",True,False,LOW,97.0,Governors,,,Vihiga,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
799,"H.E Kenneth Makelo Lusaka, EGH",True,False,LOW,97.0,Governors,,,Bungoma,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
800,"H.E Dr. Paul Nyongesa Otuoma, EGH",True,False,LOW,97.0,Governors,,,Busia,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
801,"H.E James Orengo, EGH",True,False,LOW,97.0,Governors,,,Siaya,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
802,"H.E Hon. Prof. Peter Anyang’ Nyong’o, EGH",True,False,LOW,97.0,Governors,,,Kisumu,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
803,"H.E Gladys Atieno Nyasuna Wanga, EGH, CBS",True,False,LOW,97.0,Governors,,,Homa Bay,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
804,"H.E Dr. George Ochilo M. Ayacko, EGH",True,False,LOW,97.0,Governors,,,Migori,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
805,H.E Hon. Paul Simba Arati,True,False,LOW,97.0,Governors,,,Kisii,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
806,H.E Amos Kimwomi Nyaribo,True,False,LOW,97.0,Governors,,,Nyamira,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
807,"H.E Sakaja Arthur Johnson, EGH , CBS",True,False,LOW,97.0,Governors,,,Nairobi,Governor,Council of Governors of Kenya,,https://cog.go.ke/current-governors/,ACTIVE
808,Hon. Ndiritu  Muriithi,True,False,LOW,95.0,Kenya Revenue Authority,,,,Board Chairperson,Kenya Revenue Authority,,https://www.kra.go.ke/about-kra/leadership,ACTIVE
809,Mr. Hadi Sheikh Abdullahi,True,False,LOW,95.0,Kenya Revenue Authority,,,,Independent Director,Kenya Revenue Authority,,https://www.kra.go.ke/about-kra/leadership,ACTIVE
810,Mr. Richard  Boro  Ndun’gu,True,False,LOW,95.0,Kenya Revenue Authority,,,,Independent Director,Kenya Revenue Authority,,https://www.kra.go.ke/about-kra/leadership,ACTIVE
811,Ms. Lydia  Cherono  Rono,True,False,LOW,95.0,Kenya Revenue Authority,,,,Independent Director,Kenya Revenue Authority,,https://www.kra.go.ke/about-kra/leadership,ACTIVE
812,"Hon. Dorcas Oduor, SC, OGW, EBS.",True,False,LOW,95.0,Kenya Revenue Authority,,,,Attorney General,Kenya Revenue Authority,,https://www.kra.go.ke/about-kra/leadership,ACTIVE
813,Mr. Lawrence  Kibet,True,False,LOW,95.0,Kenya Revenue Authority,,,,"Alternate Director to the PS, The National Treasury",Kenya Revenue Authority,,https://www.kra.go.ke/about-kra/leadership,ACTIVE
814,"FCPA, CS Risper Olick",True,False,LOW,95.0,Kenya Revenue Authority,,,,Independent Director,Kenya Revenue Authority,,https://www.kra.go.ke/about-kra/leadership,ACTIVE
815,"Mr. Ashif  Kassam, O.G.W",True,False,LOW,95.0,Kenya Revenue Authority,,,,Independent Director,Kenya Revenue Authority,,https://www.kra.go.ke/about-kra/leadership,ACTIVE
816,Mr. Shimaka Leonard,True,False,LOW,95.0,Kenya Revenue Authority,,,,Independent Director,Kenya Revenue Authority,,https://www.kra.go.ke/about-kra/leadership,ACTIVE
817,"Mr. Adan Mohamed, EGH",True,False,LOW,95.0,Kenya Revenue Authority,,,,Commissioner General,Kenya Revenue Authority,,https://www.kra.go.ke/about-kra/leadership,ACTIVE
818,Dr. Lilian Nyawanda,True,False,LOW,95.0,Kenya Revenue Authority,,,,"Commissioner, Customs & Border Control Department",Kenya Revenue Authority,,https://www.kra.go.ke/about-kra/leadership,ACTIVE
819,"Mr. George  Obell, MBS",True,False,LOW,95.0,Kenya Revenue Authority,,,,"Commissioner, Micro & Small Taxpayers",Kenya Revenue Authority,,https://www.kra.go.ke/about-kra/leadership,ACTIVE
820,Mr. Weldon Ng'eno,True,False,LOW,95.0,Kenya Revenue Authority,,,,"Commissioner, Large & Medium Taxpayers",Kenya Revenue Authority,,https://www.kra.go.ke/about-kra/leadership,ACTIVE
821,"CS Nancy Ng’etich (Ms), MBS",True,False,LOW,95.0,Kenya Revenue Authority,,,,"Commissioner, Shared Services",Kenya Revenue Authority,,https://www.kra.go.ke/about-kra/leadership,ACTIVE
822,"Mr. Paul Matuku, EBS",True,False,LOW,95.0,Kenya Revenue Authority,,,,"Commissioner, Legal & Board Services",Kenya Revenue Authority,,https://www.kra.go.ke/about-kra/leadership,ACTIVE
823,Mr. Alex Mwangi,True,False,LOW,95.0,Kenya Revenue Authority,,,,"Commissioner, Tax Research and Analysis Unit.",Kenya Revenue Authority,,https://www.kra.go.ke/about-kra/leadership,ACTIVE
824,Dr. Mugambi Mwirigi,True,False,LOW,95.0,Kenya Revenue Authority,,,,"Commissioner, Kenya School of Revenue Administration (KESRA)",Kenya Revenue Authority,,https://www.kra.go.ke/about-kra/leadership,ACTIVE
